"month","year","state","permit","permit_recheck","handgun","long_gun","other","multiple","admin","prepawn_handgun","prepawn_long_gun","prepawn_other","redemption_handgun","redemption_long_gun","redemption_other","returned_handgun","returned_long_gun","returned_other","rentals_handgun","rentals_long_gun","private_sale_handgun","private_sale_long_gun","private_sale_other","return_to_seller_handgun","return_to_seller_long_gun","return_to_seller_other","totals","state_pop","state_race_white","tot_per_cap","perm_per_cap","hg_per_cap","lg_per_cap","others","others_per_cap","summer_months","UR","CI","ss_casualties","ss","licenses_per_cap","restr_laws","year.1","shootings_killed","shootings_injured","shootings_casualties","shootings_events","casualties_per_cap","events_per_cap","many_shooting_cas","many_shooting_events"
"11","2017","Minnesota",29511,0,5407,11777,528,254,0,2,3,0,164,382,1,14,8,1,0,0,14,20,0,0,0,1,48087,5576606,0.8823,86.2298681312612,52.9192845971187,9.69586160471082,21.1185800108525,1392,0.249614191857915,0,3.3,0.00187878159950383,0,0,269.144529844855,17,"2017",12,31,43,60,0.00771078322549594,0.0107592324076688,0,0
"11","2017","Mississippi",1794,0,9779,12312,322,535,0,38,21,1,1610,1742,0,0,0,0,0,0,16,15,3,0,0,0,28188,2984100,0.6077,94.4606413994169,6.01186287322811,32.770349519118,41.2586709560672,4303,1.44197580510037,0,4.8,0.00275079688630164,0,0,50.8903857109346,12,"2017",27,41,68,72,0.0227874400991924,0.0241278777520861,1,1
"11","2017","Missouri",692,0,23099,26209,1428,1205,0,19,14,2,1489,1587,9,144,26,17,0,0,85,85,13,1,5,0,56129,6113532,0.8378,91.8110840018503,1.13191523328904,37.7833959158143,42.8704716029948,6129,1.00253012497522,0,3.6,0.00194890541710357,0,0,322.04411459693,17,"2017",55,93,148,165,0.024208591694621,0.0269893083081924,1,1
"11","2017","Montana",1040,0,3171,5243,186,225,5,3,5,0,407,790,0,12,6,0,0,0,4,8,0,1,1,0,11107,1050493,0.8951,105.731309013958,9.90011356572581,30.1858270354967,49.9098994472119,1653,1.57354689655238,0,4.1,0.00115601809148025,0,0,852.913822367212,10,"2017",5,3,8,14,0.00761547197363524,0.0133270759538617,0,0
"11","2017","Nebraska",4265,86,216,3612,18,8,0,1,0,0,4,66,1,11,1,0,0,0,0,14,0,0,0,0,8303,1920076,0.8739,43.2430799614182,22.2126624154461,1.12495547051263,18.8117553680167,210,0.109370670744283,0,2.9,0.00239253643118076,0,0,202.559169532873,18,"2017",3,11,14,39,0.00729137804961887,0.0203116959953669,0,1
"11","2017","Nevada",2145,0,5350,3425,318,377,0,1,0,0,317,130,0,1,0,0,0,0,0,0,0,0,0,0,12064,2998039,0.6514,40.2396366424853,7.15467677371775,17.8449980137016,11.4241342424165,1144,0.381582761264947,0,4.9,0.00285585644273745,0,0,16.7099227194843,12,"2017",20,20,40,36,0.0133420545896835,0.0120078491307151,0,0
"11","2017","New Hampshire",2387,0,5266,3743,132,8,0,0,2,0,0,11,0,67,0,1,0,0,0,10,0,0,0,0,11627,1342795,0.9509,86.588049553357,17.7763545440667,39.2167084327839,27.8746942012742,231,0.172029237523226,0,2.6,0.00259777891797963,0,0,127.823681202268,16,"2017",4,7,11,20,0.00819186845348694,0.0148943062790672,0,0
"11","2017","New Jersey",0,0,3771,5459,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9433,9005644,0.6601,10.4745424091825,0,4.18737405120611,6.06175416216764,203,0.0225414195808762,0,4.7,0.0017728255877838,0,0,32.7540151487223,17,"2017",15,43,58,96,0.00644040559453605,0.0106599816737148,0,0
"11","2017","New Mexico",1134,0,7206,5820,437,330,1,1,3,1,508,579,1,69,0,0,0,0,10,10,0,0,0,0,16110,2088070,0.4471,77.1525858807415,5.43085241395164,34.5103372971213,27.8726287911804,1950,0.933876737848827,0,6,0.002199848590001,0,0,96.501554066674,12,"2017",13,12,25,25,0.0119727786903696,0.0119727786903696,0,0
"11","2017","New York",2351,1644,9160,21742,1308,192,0,3,3,1,56,51,3,28,42,0,4,7,322,341,20,13,15,0,37306,19849399,0.6198,18.7945237032114,1.18441873227497,4.6147492929131,10.9534802539865,4053,0.204187542403677,0,4.7,0.00184594783077152,0,0,56.927768946556,21,"2017",25,62,87,145,0.00438300424108559,0.00730500706847598,0,0
"11","2017","North Carolina",23962,0,2123,19943,860,270,0,18,19,1,2104,2463,6,0,0,0,6,5,12,39,8,0,0,0,51839,10273419,0.7018,50.459345618046,23.3242701383055,2.06649801784586,19.4122326754121,5811,0.565634478648248,0,4.5,0.00179092903621303,0,0,33.7425155150393,18,"2017",58,104,162,215,0.0157688496886966,0.0209277943399369,1,1
"11","2017","North Dakota",558,0,1924,3382,136,108,3,3,0,0,67,133,1,0,0,0,0,0,6,13,0,0,0,0,6334,755393,0.9185,83.8503931066346,7.38688338388097,25.4701857178978,44.7713971402965,470,0.622192686455924,0,2.6,-0.000292932993673389,0,0,640.106540568949,13,"2017",1,3,4,16,0.00529525690600787,0.0211810276240315,0,1
"11","2017","Ohio",10890,192,30973,28808,1690,1536,0,12,8,1,1344,1087,3,19,8,0,0,0,81,73,4,1,2,0,76732,11658609,0.84,65.8157418264906,9.34073696098737,26.566634149923,24.7096373160812,6061,0.519873339949903,0,4.9,0.00085360653924127,0,0,73.5750722920719,11,"2017",60,125,185,221,0.0158681022753229,0.0189559492045749,1,0
"11","2017","Oklahoma",0,0,15302,15953,1223,1719,0,26,38,0,1830,2169,8,0,0,0,0,0,73,48,10,2,5,0,38406,3930864,0.7408,97.703710939885,0,38.9278285893381,40.5839530444198,7151,1.81919293061271,0,4.1,0.00203973472588004,0,0,71.6778804863256,16,"2017",17,28,45,68,0.0114478648968776,0.0172989958441706,0,0
"11","2017","Oregon",4794,9,15988,13094,0,11,4,0,0,0,0,0,0,135,68,0,0,0,0,0,0,0,0,0,34103,4142776,0.8351,82.3191985277505,11.5719507885534,38.5924800182293,31.6068259543842,227,0.0547941766583566,0,4.2,0.00270893748409762,0,0,280.315421350322,14,"2017",13,24,37,64,0.00893120941127399,0.0154485784411226,0,0
"11","2017","Pennsylvania",27003,0,54967,21597,44,0,171,0,0,0,0,0,0,576,121,0,0,0,0,0,0,0,0,0,104479,12805537,0.841,81.588925165731,21.0869719871959,42.9244005932746,16.8653606639066,912,0.0712191921354021,0,4.8,0.00179663820411857,0,0,195.137150437346,15,"2017",59,101,160,183,0.012494595111474,0.0142906931587484,0,0
"11","2017","Rhode Island",0,0,1082,742,142,170,0,0,0,0,3,4,0,1,2,3,0,0,12,7,1,1,3,0,2173,1059639,0.8191,20.5069839822808,0,10.211024698034,7.00238477443733,349,0.329357450980947,0,4.5,0.00172960550468915,0,0,20.2993661048716,19,"2017",2,5,7,9,0.00660602337211069,0.00849345862128517,0,0
"11","2017","South Carolina",8922,567,11512,10108,563,548,0,5,6,0,1074,701,4,73,4,2,0,0,21,19,0,2,1,0,34132,5024369,0.6616,67.9329085901135,17.7574537220495,22.9123298865987,20.117949139484,3590,0.714517584198135,0,4.2,0.00258426695306024,0,0,104.211693050411,8,"2017",38,59,97,130,0.0193059068710917,0.0258738958066177,1,1
"11","2017","South Dakota",687,0,3049,5354,242,188,0,3,1,0,139,227,0,0,0,0,0,0,6,11,1,0,0,0,9908,869666,0.8807,113.928795652584,7.89958443816362,35.0594366112967,61.5638647480757,818,0.94059098550478,0,3.4,0.00264715196623655,0,0,302.555233848397,13,"2017",2,1,3,9,0.00344960019133782,0.0103488005740135,0,0
"11","2017","Tennessee",17602,0,31618,23889,1635,0,0,0,0,0,0,0,0,46,8,2,0,0,0,0,0,0,0,0,74800,6715984,0.7925,111.376084278938,26.2091154475651,47.0787303841105,35.5703646703149,1691,0.251787377694765,0,3.3,0.00231338782999746,0,0,107.000106015738,16,"2017",49,92,141,146,0.0209946896835966,0.0217391822255681,1,1
"11","2017","Texas",33293,0,59840,51536,3450,3575,0,61,35,1,6259,4976,35,66,4,0,0,0,116,89,14,3,5,0,163358,28304596,0.5241,57.7143019458748,11.7624007069382,21.1414428949984,18.207643733901,18689,0.660281461003718,0,3.9,0.00371788290477593,0,0,53.2839613750361,11,"2017",110,146,256,207,0.00904446754866241,0.00731329993192625,0,0
"11","2017","Utah",11644,30,5158,6418,320,0,0,1,5,0,263,324,2,131,39,24,0,0,0,0,0,0,0,0,24359,3101833,0.8531,78.5309847435371,37.5390938196866,16.6288771832655,20.6909914234583,1139,0.367202231712668,0,3.2,0.00304155848981047,0,0,105.268400974521,19,"2017",11,10,21,24,0.00677019040032136,0.00773736045751012,0,0
"11","2017","Vermont",0,0,1231,1839,100,59,1,0,0,0,1,4,1,0,0,0,0,0,2,2,0,0,0,0,3240,623657,0.9612,51.951633670431,0,19.7384139037965,29.4873624444206,170,0.272585732221397,0,2.9,0.00168517849148575,0,0,92.3696839769296,12,"2017",0,3,3,7,0.00481033645096584,0.0112241183855869,0,0
"11","2017","Virginia",995,0,26229,22897,3007,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,53142,8470020,0.7013,62.7412922283537,1.17473158268812,30.9668690274639,27.0329940189043,3021,0.356669759929729,0,3.6,0.00177419401378298,0,0,104.303177560384,19,"2017",38,55,93,93,0.0109799032351754,0.0109799032351754,0,0
"11","2017","Washington",12865,29,18326,14345,2281,714,2,20,19,0,1204,1048,10,461,118,4,0,0,886,674,42,8,14,2,53072,7405743,0.7888,71.6633023857296,17.3716533236436,24.7456602261245,19.3701023651509,7536,1.01758864708106,0,4.7,0.00271759810945937,0,0,100.858347366361,15,"2017",22,27,49,80,0.00661648669147714,0.0108024272513913,0,0
"11","2017","West Virginia",1927,0,7302,10878,302,446,100,25,35,0,1122,2253,1,1,0,0,0,0,29,33,0,1,0,0,24455,1815857,0.9452,134.674701807466,10.6120691221831,40.2124176077742,59.9055982932577,4348,2.39446167842512,0,5.4,0.0010056224278463,0,0,158.922756582704,12,"2017",5,19,24,29,0.0132168997889151,0.0159704205782724,0,0
"11","2017","Wisconsin",14647,0,14237,18174,823,63,0,0,3,8,146,443,9,37,50,6,0,0,0,37,0,0,0,0,48683,5795483,0.874,84.0016267841697,25.273130815844,24.5656833088804,31.3589048574554,1625,0.280390780198993,0,3.2,0.000657084212553727,0,0,560.01216809712,20,"2017",15,57,72,96,0.0124234684149708,0.0165646245532944,0,0
"11","2017","Wyoming",280,14,2165,2545,148,134,4,4,3,0,145,187,0,0,0,0,0,0,7,26,0,1,2,0,5665,579315,0.8881,97.7879046805279,4.83329449435972,37.3717235010314,43.9311946005196,675,1.16516920846172,0,4.2,0.00208913725008575,0,0,295.516256268179,11,"2017",2,0,2,5,0.00345235321025694,0.00863088302564235,0,0
"10","2017","Alabama",20017,252,6144,6999,308,337,0,15,13,0,1268,1231,2,0,0,0,0,0,14,18,1,0,0,0,36619,4874747,0.7032,75.1197959606929,41.0626438664407,12.6037310243998,14.3576682030883,3459,0.709575286676416,0,3.8,0.00410299926659174,0,0,114.924733529761,14,"2017",43,78,121,120,0.0248218010083395,0.0246166621570309,1,1
"10","2017","Alaska",198,0,3153,3469,333,239,0,6,3,0,287,261,2,33,23,0,0,0,33,38,2,0,0,0,8080,739795,0.6758,109.219445927588,2.67641711555228,42.6199149764462,46.8913685548023,1260,1.70317452807872,0,7.2,0.00101818863797121,0,0,366.437999716138,10,"2017",6,2,8,19,0.010813806527484,0.0256827905027744,0,1
"10","2017","Arizona",6097,455,10614,8055,1100,689,0,10,10,1,1351,733,4,104,5,0,0,0,30,17,1,1,0,0,29277,7016270,0.6378,41.7272995480505,8.68980241638363,15.1276960550264,11.4804589903182,4511,0.642934208632222,0,4.7,0.00280505092760919,0,0,56.8510048786606,14,"2017",34,31,65,66,0.00926418168057957,0.00940670755258848,0,0
"10","2017","Arkansas",3865,508,4873,7420,249,338,41,11,18,0,1064,1891,2,0,0,0,0,0,25,20,0,1,1,0,20327,3004279,0.7855,67.6601607240872,12.8649835784226,16.2201979243606,24.698105602043,4169,1.38768736192611,0,3.7,0.0023645491876394,0,0,126.641700055155,11,"2017",22,37,59,77,0.0196386553978509,0.0256301095870257,1,1
"10","2017","California",49259,0,39879,25749,3646,0,0,0,0,0,467,389,6,0,0,0,0,0,0,0,0,0,0,0,119395,39536653,0.4656,30.1985603080767,12.4590718389844,10.0865897778449,6.51269089469966,4508,0.114020779654767,0,4.5,0.00367225567606422,0,0,22.9248287658543,27,"2017",98,156,254,316,0.0064244183745144,0.00799258348955335,0,0
"10","2017","Colorado",4075,0,17238,15967,1428,1159,0,0,0,0,0,0,0,243,51,2,0,0,0,0,0,0,0,0,40163,5607154,0.7443,71.6281379109616,7.26750148114355,30.742868842197,28.4761217544587,2883,0.514164583316242,0,3,0.00275205648053767,0,0,78.8399961905808,18,"2017",21,24,45,60,0.00802546175831803,0.0107006156777574,0,0
"10","2017","Connecticut",5093,453,5112,2233,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13201,3588184,0.7745,36.7901980500443,14.1938094590467,14.246761035666,6.22320371530557,763,0.212642384002604,0,4.5,0.00148392442729239,0,0,33.4104939991929,26,"2017",7,28,35,74,0.00975423779828459,0.0206232456306588,0,1
"10","2017","Delaware",208,0,1602,1587,86,66,1,2,3,1,30,34,4,0,0,0,0,0,50,17,1,0,0,0,3692,961939,0.7253,38.3808120889162,2.162299272615,16.6538626669674,16.4979276232693,295,0.306672252606454,0,4.5,0.00260537189860699,0,0,47.1932211917803,19,"2017",4,24,28,30,0.0291078748236635,0.0311870087396394,1,1
"10","2017","Florida",18090,0,49568,24580,3958,2089,9,9,3,1,3044,1297,8,303,43,2,0,0,16,11,1,0,0,0,103032,20984400,0.6542,49.0993309315492,8.62068965517241,23.6213568174453,11.7134633346677,10794,0.514382112426374,0,3.9,0.00433808260920809,0,0,16.1488057795315,17,"2017",79,159,238,329,0.0113417586397514,0.015678313413774,0,0
"10","2017","Georgia",16145,0,12031,10482,483,538,0,14,15,4,1779,1734,9,0,0,0,0,0,35,21,2,0,1,0,43293,10429379,0.6266,41.5106211021768,15.4803080797045,11.5356820382115,10.0504545860305,4635,0.444417639823042,0,4.5,0.00371648954455583,0,0,152.299863683159,17,"2017",66,100,166,190,0.0159165756657228,0.0182177673282369,1,0
"10","2017","Hawaii",1231,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1235,1427538,0.228,8.65125832026888,8.62323805040566,0,0,4,0.00280202698632191,0,2.1,0.00417084355047059,0,0,7.07862067419571,19,"2017",1,2,3,5,0.00210152023974143,0.00350253373290238,0,0
"10","2017","Idaho",4710,3,3310,5517,269,222,0,5,7,0,366,649,2,25,15,1,0,0,9,17,3,0,0,0,15130,1716943,0.8798,88.1217372970448,27.4324773740305,19.2784501290957,32.1326916502179,1593,0.927811814370075,0,3,0.00420988795829214,0,0,510.256892628352,12,"2017",1,3,4,18,0.00232972206998136,0.0104837493149161,0,0
"10","2017","Illinois",17529,71869,20093,12503,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122798,12802023,0.6783,95.9207775208653,13.6923672141505,15.6951756765317,9.76642519701769,72673,5.67668094331654,0,4.9,0.00328933792975672,0,0,110.90629973091,16,"2017",81,286,367,417,0.0286673442158321,0.0325729769427847,1,1
"10","2017","Indiana",23109,0,15966,13202,1450,653,25,6,11,2,268,524,14,18,0,0,0,0,52,28,3,3,2,0,55336,6666818,0.8586,83.0021158519702,34.6627131564113,23.9484563700404,19.8025504821041,3059,0.458839584341435,0,3.5,0.00151273245083861,0,0,56.0561275259052,16,"2017",34,63,97,135,0.0145496697224973,0.0202495403354344,0,1
"10","2017","Iowa",8034,2506,126,3209,29,3,0,0,2,0,0,65,0,21,8,0,0,0,0,9,0,0,0,0,14012,3145711,0.9271,44.5431891232221,25.5395362129579,0.400545377499713,10.2011913999729,2643,0.84019161327916,0,2.9,0.00406141407923766,0,0,239.195208968656,14,"2017",5,14,19,51,0.00603996997817028,0.016212550994036,0,0
"10","2017","Kansas",2341,2,5003,5818,433,346,0,7,4,0,584,431,1,17,5,0,0,0,14,10,1,1,0,0,15018,2913123,0.8312,51.5529210404092,8.03604928456505,17.1740087871333,19.9716936085431,1856,0.637116936016777,0,3.5,0.00611572828011386,0,0,122.08341357368,15,"2017",11,18,29,36,0.00995495212526213,0.0123578716037737,0,0
"10","2017","Kentucky",379403,0,8758,8739,371,496,0,11,18,0,1601,1701,3,5,2,0,0,0,18,28,1,0,0,0,401155,4454189,0.8932,900.62410912514,851.78918092609,19.6623897189814,19.6197332443684,4255,0.95528052357006,0,4.6,0.00296196213671962,0,0,109.392080129514,13,"2017",26,63,89,109,0.0199811907397733,0.0244713459621942,1,1
"10","2017","Louisiana",1817,0,9552,12222,827,617,0,8,7,1,1065,1243,3,0,0,0,0,0,23,40,4,4,2,1,27436,4684333,0.6253,58.5697045876115,3.87888734639489,20.3913769580429,26.0912279293552,3845,0.820821235381857,0,4.7,0.000827928845416714,0,0,114.522601189967,12,"2017",57,103,160,176,0.0341564103149797,0.0375720513464777,1,1
"10","2017","Maine",628,0,3076,5806,252,203,1,2,1,0,103,203,2,15,16,0,0,0,13,6,0,0,1,0,10328,1335907,0.9653,77.3107708845002,4.70092603751608,23.0255549226106,43.4611091939783,818,0.612318073039515,0,3.2,0.00311628922029783,0,0,163.40957866079,10,"2017",2,7,9,24,0.0067369959136377,0.0179653224363672,0,0
"10","2017","Maryland",2779,1,4332,5991,213,38,0,0,1,0,54,126,0,57,12,0,0,0,0,38,3,1,5,0,13651,6052177,0.6206,22.5555201045839,4.59173616369779,7.15775496982326,9.89891736477635,549,0.0907111606286465,0,4,0.00177691671017044,0,0,43.8184474776597,23,"2017",41,116,157,163,0.025941078722582,0.0269324575272666,1,1
"10","2017","Massachusetts",8116,0,4950,3030,450,137,1,1,0,1,4,10,0,4,1,0,0,0,59,52,23,3,0,0,16842,6859819,0.8186,24.5516681999919,11.8312159548233,7.21593383149031,4.41702616351831,746,0.108749225015995,0,3.5,0.00578579214789787,0,0,36.2718025067425,18,"2017",15,45,60,136,0.00874658646241249,0.0198255959814683,0,0
"10","2017","Michigan",20487,45,9807,12649,522,212,1,1,4,0,6,307,0,149,19,1,0,0,18,34,0,0,0,0,44262,9962311,0.7854,44.429450154688,20.564505565024,9.8441014338942,12.6968531699121,1319,0.13239899858577,0,4.7,0.000522966977839268,0,0,192.73971671834,18,"2017",31,49,80,100,0.00803026526676391,0.0100378315834549,0,0
"10","2017","Minnesota",34015,0,4834,14555,516,277,0,2,3,0,171,584,1,12,5,1,0,0,10,25,0,1,0,0,55012,5576606,0.8823,98.6478155351122,60.9958817244754,8.66835490977846,26.1001046156031,1608,0.288347428525523,0,3.3,0.00263623848680794,0,0,269.144529844855,17,"2017",5,27,32,46,0.00573825728409,0.00824874484587937,0,0
"10","2017","Mississippi",1551,0,6690,7193,302,413,0,38,24,2,1428,1401,2,0,0,0,0,0,14,18,3,0,1,0,19080,2984100,0.6077,63.938876043028,5.1975469990952,22.4188197446466,24.1044200931604,3646,1.22180892061258,0,4.8,0.00379474366539778,0,0,50.8903857109346,12,"2017",27,59,86,93,0.0288194095372139,0.0311651754297778,1,1
"10","2017","Missouri",748,0,17985,19508,1464,1118,0,19,19,1,1422,1365,8,145,19,3,0,0,77,75,9,2,0,0,43987,6113532,0.8378,71.9502245183308,1.22351530997139,29.4183460559297,31.9095409985586,5746,0.939882215387112,0,3.6,0.00127307464679838,0,0,322.04411459693,17,"2017",50,99,149,176,0.0243721632601252,0.0287885955287385,1,1
"10","2017","Montana",1119,0,2578,5884,189,217,9,1,8,0,404,1211,1,10,5,0,0,0,8,26,1,0,2,0,11673,1050493,0.8951,111.119255435305,10.6521414231223,24.5408584350395,56.0117963660872,2092,1.99144592110561,0,4.1,0.0018702414499856,0,0,852.913822367212,10,"2017",5,5,10,17,0.00951933996704405,0.0161828779439749,0,0
"10","2017","Nebraska",3768,68,118,2469,11,4,0,0,1,0,5,80,0,9,1,4,0,0,0,5,0,0,0,0,6543,1920076,0.8739,34.0767761276116,19.6242232078314,0.614559007039305,12.8588660032207,188,0.0979127909520248,0,2.9,0.00127836386856472,0,0,202.559169532873,18,"2017",2,14,16,27,0.00833300348527871,0.0140619433814078,0,0
"10","2017","Nevada",1789,0,4361,2884,360,301,0,0,1,0,347,155,0,0,0,0,0,0,0,0,0,0,0,0,10198,2998039,0.6514,34.015568176398,5.96723391523593,14.5461750164024,9.61962135916177,1164,0.388253788559789,0,4.9,0.00301500190704651,0,0,16.7099227194843,12,"2017",14,7,21,24,0.00700457865958381,0.00800523275381007,0,0
"10","2017","New Hampshire",2019,0,4425,3568,147,5,6,0,3,1,59,19,5,89,5,4,0,0,0,16,0,0,0,0,10371,1342795,0.9509,77.2344252101028,15.0358021887183,32.9536526424361,26.5714424018558,359,0.267352797709256,0,2.6,0.00390936572606382,0,0,127.823681202268,16,"2017",2,1,3,13,0.00223414594186008,0.00968129908139366,0,0
"10","2017","New Jersey",0,0,3798,3869,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7852,9005644,0.6601,8.71897667729259,0,4.21735524966343,4.29619469745862,185,0.0205426730170546,0,4.7,0.00194527908427045,0,0,32.7540151487223,17,"2017",22,51,73,104,0.00810602773105399,0.0115483134798577,0,0
"10","2017","New Mexico",1025,0,5651,4928,465,301,0,4,0,2,472,623,1,48,0,0,0,0,11,10,2,0,0,0,13543,2088070,0.4471,64.8589367214701,4.90883926305153,27.0632689517114,23.6007413544565,1939,0.928608715225064,0,6,0.00211981255451565,0,0,96.501554066674,12,"2017",5,14,19,36,0.00909931180468088,0.0172408013141322,0,0
"10","2017","New York",2877,1103,8501,17695,1320,206,0,0,5,0,50,36,7,26,67,0,2,5,368,312,19,7,9,0,32615,19849399,0.6198,16.4312279681617,1.44941416110382,4.28274931649064,8.91462759149534,3542,0.178443689907186,0,4.7,0.00126055733318609,0,0,56.927768946556,21,"2017",37,111,148,207,0.00745614514575479,0.0104285273322381,0,0
"10","2017","North Carolina",22591,0,1501,13877,757,239,0,13,20,0,1949,2195,5,0,0,0,12,7,8,32,4,0,1,0,43211,10273419,0.7018,42.0609730801401,21.9897582294658,1.46105206066257,13.5076745142002,5242,0.510248827581159,0,4.5,0.00226270919306959,0,0,33.7425155150393,18,"2017",44,91,135,190,0.0131407080739139,0.0184943298818047,0,0
"10","2017","North Dakota",632,0,1367,3732,134,86,9,0,4,0,73,150,1,0,0,0,0,0,6,13,2,0,0,0,6209,755393,0.9185,82.1956253235071,8.36650591149243,18.0965404762819,49.4047469330534,478,0.63278320026794,0,2.6,0.00175888649229528,0,0,640.106540568949,13,"2017",1,4,5,8,0.00661907113250983,0.0105905138120157,0,0
"10","2017","Ohio",10458,599,22833,18172,1593,1106,0,16,5,3,1267,762,12,26,8,0,0,0,48,46,5,0,0,1,56960,11658609,0.84,48.856600302832,8.97019532947713,19.584669148781,15.5867651106577,5497,0.471497071391621,0,4.9,0.0023939819915082,0,0,73.5750722920719,11,"2017",54,138,192,258,0.0164685169560108,0.0221295696596395,1,1
"10","2017","Oklahoma",0,0,9485,10552,1066,956,0,20,29,0,1767,1813,8,0,0,0,0,0,67,55,3,0,0,1,25822,3930864,0.7408,65.6903927482609,0,24.129555232641,26.8439711981895,5785,1.47168663174305,0,4.1,0.00261694621053454,0,0,71.6778804863256,16,"2017",18,24,42,69,0.0106846739037525,0.017553392841879,0,0
"10","2017","Oregon",4205,13,12356,11042,0,5,0,0,0,0,0,0,0,111,54,0,0,0,0,0,0,0,0,0,27786,4142776,0.8351,67.0709688382862,10.1501988038938,29.8254117528923,26.6536254916993,183,0.0441732789800849,0,4.2,0.00315747224176732,0,0,280.315421350322,14,"2017",6,23,29,58,0.00700013710613367,0.0140002742122673,0,0
"10","2017","Pennsylvania",26555,0,43923,15604,67,0,219,0,0,0,0,0,0,586,109,1,0,0,0,0,0,0,0,0,87064,12805537,0.841,67.989339299086,20.7371233240746,34.3000063175797,12.1853538824651,982,0.0766855774966719,0,4.8,0.0025722384070157,0,0,195.137150437346,15,"2017",56,119,175,214,0.0136659634031747,0.0167115209615965,0,0
"10","2017","Rhode Island",0,0,937,799,120,192,0,0,0,0,2,3,0,7,4,7,0,0,16,9,1,3,3,0,2103,1059639,0.8191,19.8463816450697,0,8.84263414238245,7.54030382045206,367,0.346344368223518,0,4.5,0.00181518201655351,0,0,20.2993661048716,19,"2017",3,7,10,19,0.00943717624587241,0.0179306348671576,0,0
"10","2017","South Carolina",9780,1022,8269,7166,444,355,0,12,3,1,1084,746,5,69,7,3,0,0,15,12,0,2,1,0,28996,5024369,0.6616,57.7107294468221,19.4651308452862,16.4577880326863,14.2624874884787,3781,0.752532308037089,0,4.2,0.00377764235768741,0,0,104.211693050411,8,"2017",30,59,89,147,0.017713667129146,0.0292574052582523,1,1
"10","2017","South Dakota",720,0,2098,5636,182,159,0,2,2,0,146,269,1,0,0,0,0,0,12,16,0,0,1,0,9244,869666,0.8807,106.293680562423,8.27904045921078,24.1242040047558,64.8064889279332,790,0.908394717052294,0,3.4,0.00281052570045759,0,0,302.555233848397,13,"2017",1,3,4,14,0.00459946692178376,0.0160981342262432,0,0
"10","2017","Tennessee",16465,0,21614,16131,1285,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,55531,6715984,0.7925,82.68483069644,24.5161394071219,32.1829236043445,24.0188183890849,1321,0.196694929588873,0,3.3,0.00247352680803559,0,0,107.000106015738,16,"2017",34,98,132,147,0.0196546031080479,0.0218880807339624,1,1
